case_id,actual,spark_prediction,python_prediction,spark_probability,python_probability,match,agreement_status,disagreement_explanation
T2607006640_2026-07-02,1.0,1.0,1.0,"[0.11389882981319473, 0.8861011701868052]",0.7674461,True,BothCorrect,Pipelines agree.
T2607010449_2026-07-02,0.0,0.0,1.0,"[0.7787107313150097, 0.22128926868499033]",0.6931807,False,SparkOnlyCorrect,"Python XGBoost used threshold tuning (0.70) while Spark used default (0.50), causing slight differences."
T2607006556_2026-07-02,0.0,1.0,1.0,"[0.2923924972434473, 0.7076075027565527]",0.7674461,True,BothWrong,Pipelines agree.
T2607010627_2026-07-02,0.0,0.0,1.0,"[0.9701319611842965, 0.029868038815703546]",0.6951575,False,SparkOnlyCorrect,"Python XGBoost used threshold tuning (0.70) while Spark used default (0.50), causing slight differences."
T2607008886_2026-07-02,0.0,0.0,1.0,"[0.6524896110942376, 0.34751038890576236]",0.67120105,False,SparkOnlyCorrect,"Python XGBoost used threshold tuning (0.70) while Spark used default (0.50), causing slight differences."
T2607009743_2026-07-02,1.0,1.0,1.0,"[0.32708323298376507, 0.6729167670162349]",0.9899458,True,BothCorrect,Pipelines agree.
T2607011091_2026-07-02,0.0,0.0,0.0,"[0.9932986538913285, 0.006701346108671458]",0.6061151,True,BothCorrect,Pipelines agree.
T2607010897_2026-07-02,0.0,0.0,0.0,"[0.9171872069844673, 0.08281279301553268]",0.913732,True,BothCorrect,Pipelines agree.
T2607007796_2026-07-02,0.0,0.0,1.0,"[0.8228000278217124, 0.17719997217828765]",0.6773152,False,SparkOnlyCorrect,"Python XGBoost used threshold tuning (0.70) while Spark used default (0.50), causing slight differences."
T2607007431_2026-07-02,0.0,0.0,0.0,"[0.7021958277324759, 0.2978041722675241]",0.9898355,True,BothCorrect,Pipelines agree.
T2607008397_2026-07-02,0.0,0.0,0.0,"[0.9250245600307165, 0.07497543996928346]",0.7027904,True,BothCorrect,Pipelines agree.
T2607007589_2026-07-02,0.0,1.0,1.0,"[0.2502395115331104, 0.7497604884668896]",0.7066884,True,BothWrong,Pipelines agree.
T2607007685_2026-07-02,1.0,1.0,1.0,"[0.10794130420452089, 0.8920586957954791]",0.7021215,True,BothCorrect,Pipelines agree.
T2607008026_2026-07-02,0.0,0.0,0.0,"[0.6587842817098578, 0.3412157182901422]",0.76013017,True,BothCorrect,Pipelines agree.
T2607008285_2026-07-02,0.0,0.0,0.0,"[0.8391580213904268, 0.16084197860957317]",0.73276234,True,BothCorrect,Pipelines agree.
T2607008326_2026-07-02,0.0,0.0,0.0,"[0.9722032857794196, 0.027796714220580387]",0.79555,True,BothCorrect,Pipelines agree.
T2607009449_2026-07-02,0.0,1.0,1.0,"[0.2505211045111232, 0.7494788954888768]",0.87793374,True,BothWrong,Pipelines agree.
T2607009368_2026-07-02,0.0,1.0,0.0,"[0.30387786128261546, 0.6961221387173846]",0.71536195,False,PyOnlyCorrect,"Python XGBoost used threshold tuning (0.70) while Spark used default (0.50), causing slight differences."
T2607005929_2026-07-02,0.0,0.0,0.0,"[0.9177334166697538, 0.08226658333024617]",0.99985296,True,BothCorrect,Pipelines agree.
T2607010600_2026-07-02,0.0,0.0,1.0,"[0.5508058796999002, 0.44919412030009975]",0.8100541,False,SparkOnlyCorrect,"Python XGBoost used threshold tuning (0.70) while Spark used default (0.50), causing slight differences."
T2607010430_2026-07-02,0.0,0.0,0.0,"[0.5861145210994364, 0.4138854789005636]",0.93529123,True,BothCorrect,Pipelines agree.
T2607010877_2026-07-02,0.0,0.0,0.0,"[0.8363501603786453, 0.1636498396213547]",0.9934294,True,BothCorrect,Pipelines agree.
T2607008591_2026-07-02,0.0,0.0,0.0,"[0.9149781183555448, 0.08502188164445523]",0.6818619,True,BothCorrect,Pipelines agree.
T2607010964_2026-07-02,0.0,0.0,0.0,"[0.9722448509356221, 0.027755149064377926]",0.9927041,True,BothCorrect,Pipelines agree.
T2607011509_2026-07-02,0.0,0.0,0.0,"[0.9048585339004823, 0.09514146609951768]",0.9737419,True,BothCorrect,Pipelines agree.
T2607006702_2026-07-02,0.0,1.0,1.0,"[0.2516714049393004, 0.7483285950606996]",0.90093815,True,BothWrong,Pipelines agree.
T2607006440_2026-07-02,0.0,0.0,1.0,"[0.6482259814587407, 0.35177401854125934]",0.8994638,False,SparkOnlyCorrect,"Python XGBoost used threshold tuning (0.70) while Spark used default (0.50), causing slight differences."
T2607009813_2026-07-02,0.0,0.0,0.0,"[0.5125951316523087, 0.48740486834769126]",0.66435146,True,BothCorrect,Pipelines agree.
T2607006336_2026-07-02,0.0,1.0,0.0,"[0.19195188135116373, 0.8080481186488363]",0.91017467,False,PyOnlyCorrect,"Python XGBoost used threshold tuning (0.70) while Spark used default (0.50), causing slight differences."
T2607006432_2026-07-02,0.0,0.0,0.0,"[0.6505554957526272, 0.34944450424737283]",0.91017467,True,BothCorrect,Pipelines agree.
T2607006260_2026-07-02,0.0,0.0,0.0,"[0.8224690655590327, 0.17753093444096735]",0.5963567,True,BothCorrect,Pipelines agree.
T2607007769_2026-07-02,1.0,1.0,1.0,"[0.26405828224946376, 0.7359417177505363]",0.7464817,True,BothCorrect,Pipelines agree.
T2607007326_2026-07-02,0.0,0.0,1.0,"[0.7867035863293503, 0.21329641367064966]",0.91748494,False,SparkOnlyCorrect,"Python XGBoost used threshold tuning (0.70) while Spark used default (0.50), causing slight differences."
T2607006886_2026-07-02,0.0,0.0,1.0,"[0.646079004785036, 0.353920995214964]",0.8267755,False,SparkOnlyCorrect,"Python XGBoost used threshold tuning (0.70) while Spark used default (0.50), causing slight differences."
T2607005988_2026-07-02,0.0,0.0,0.0,"[0.8884345820815143, 0.11156541791848573]",0.61439985,True,BothCorrect,Pipelines agree.
T2607009543_2026-07-02,0.0,0.0,0.0,"[0.6437938755462851, 0.3562061244537149]",0.7179928,True,BothCorrect,Pipelines agree.
T2607009458_2026-07-02,0.0,1.0,0.0,"[0.30677212800246867, 0.6932278719975313]",0.70643544,False,PyOnlyCorrect,"Python XGBoost used threshold tuning (0.70) while Spark used default (0.50), causing slight differences."
T2607008832_2026-07-02,0.0,0.0,1.0,"[0.6987799868192413, 0.30122001318075875]",0.6150179,False,SparkOnlyCorrect,"Python XGBoost used threshold tuning (0.70) while Spark used default (0.50), causing slight differences."
T2607008447_2026-07-02,0.0,0.0,0.0,"[0.9309545287345675, 0.06904547126543248]",0.7328167,True,BothCorrect,Pipelines agree.
T2607008547_2026-07-02,0.0,0.0,0.0,"[0.7227031454736298, 0.2772968545263702]",0.66516685,True,BothCorrect,Pipelines agree.
T2607009888_2026-07-02,0.0,0.0,1.0,"[0.6511133520150357, 0.34888664798496427]",0.9387838,False,SparkOnlyCorrect,"Python XGBoost used threshold tuning (0.70) while Spark used default (0.50), causing slight differences."
T2607009976_2026-07-02,1.0,1.0,1.0,"[0.35741301691921196, 0.642586983080788]",0.9305592,True,BothCorrect,Pipelines agree.
T2607006527_2026-07-02,0.0,0.0,1.0,"[0.5515002155553289, 0.4484997844446711]",0.8994638,False,SparkOnlyCorrect,"Python XGBoost used threshold tuning (0.70) while Spark used default (0.50), causing slight differences."
T2607006075_2026-07-02,0.0,0.0,0.0,"[0.9521421922907938, 0.047857807709206224]",0.61439985,True,BothCorrect,Pipelines agree.
T2607006972_2026-07-02,1.0,1.0,1.0,"[0.2847914806396311, 0.7152085193603689]",0.8267755,True,BothCorrect,Pipelines agree.
T2607006875_2026-07-02,0.0,0.0,0.0,"[0.8133169615223164, 0.18668303847768364]",0.9182716,True,BothCorrect,Pipelines agree.
T2607007854_2026-07-02,0.0,0.0,1.0,"[0.6692994571873551, 0.33070054281264494]",0.80579144,False,SparkOnlyCorrect,"Python XGBoost used threshold tuning (0.70) while Spark used default (0.50), causing slight differences."
T2607008119_2026-07-02,0.0,0.0,0.0,"[0.5503969935434754, 0.4496030064565246]",0.76013017,True,BothCorrect,Pipelines agree.
T2607009187_2026-07-02,0.0,1.0,0.0,"[0.12407466861106847, 0.8759253313889315]",0.6989558,False,PyOnlyCorrect,"Python XGBoost used threshold tuning (0.70) while Spark used default (0.50), causing slight differences."
T2607009624_2026-07-02,0.0,1.0,1.0,"[0.4578938537343596, 0.5421061462656405]",0.87793374,True,BothWrong,Pipelines agree.
T2607009273_2026-07-02,0.0,0.0,1.0,"[0.5707822567201555, 0.4292177432798445]",0.87601095,False,SparkOnlyCorrect,"Python XGBoost used threshold tuning (0.70) while Spark used default (0.50), causing slight differences."
T2607010246_2026-07-02,0.0,1.0,1.0,"[0.31225516552970345, 0.6877448344702966]",0.8085478,True,BothWrong,Pipelines agree.
T2607010333_2026-07-02,0.0,1.0,1.0,"[0.11593847041439072, 0.8840615295856092]",0.81026524,True,BothWrong,Pipelines agree.
T2607010515_2026-07-02,0.0,0.0,1.0,"[0.7262521396274738, 0.2737478603725262]",0.81827337,False,SparkOnlyCorrect,"Python XGBoost used threshold tuning (0.70) while Spark used default (0.50), causing slight differences."
T2607008966_2026-07-02,0.0,0.0,1.0,"[0.6194844523116241, 0.3805155476883759]",0.62315726,False,SparkOnlyCorrect,"Python XGBoost used threshold tuning (0.70) while Spark used default (0.50), causing slight differences."
T2607010610_2026-07-02,0.0,1.0,0.0,"[0.3509323732005521, 0.649067626799448]",0.93529123,False,PyOnlyCorrect,"Python XGBoost used threshold tuning (0.70) while Spark used default (0.50), causing slight differences."
T2607011043_2026-07-02,0.0,0.0,0.0,"[0.9363371844864282, 0.06366281551357178]",0.8348781,True,BothCorrect,Pipelines agree.
T2607011550_2026-07-02,0.0,0.0,0.0,"[0.9746161929204461, 0.0253838070795539]",0.90920025,True,BothCorrect,Pipelines agree.
T2607008520_2026-07-02,0.0,0.0,0.0,"[0.7134189668114558, 0.2865810331885442]",0.7116256,True,BothCorrect,Pipelines agree.
T2607006792_2026-07-02,0.0,1.0,1.0,"[0.4354852150594993, 0.5645147849405008]",0.89999545,True,BothWrong,Pipelines agree.
T2607006199_2026-07-02,0.0,0.0,0.0,"[0.9800096057666152, 0.01999039423338478]",0.9843327,True,BothCorrect,Pipelines agree.
T2607007405_2026-07-02,0.0,1.0,0.0,"[0.2636586263598847, 0.7363413736401153]",0.97244054,False,PyOnlyCorrect,"Python XGBoost used threshold tuning (0.70) while Spark used default (0.50), causing slight differences."
T2607007580_2026-07-02,0.0,1.0,0.0,"[0.39294046333450294, 0.6070595366654971]",0.9728858,False,PyOnlyCorrect,"Python XGBoost used threshold tuning (0.70) while Spark used default (0.50), causing slight differences."
T2607007135_2026-07-02,0.0,1.0,0.0,"[0.3866178336586877, 0.6133821663413124]",0.9262413,False,PyOnlyCorrect,"Python XGBoost used threshold tuning (0.70) while Spark used default (0.50), causing slight differences."
T2607007846_2026-07-02,0.0,0.0,0.0,"[0.6448223866943359, 0.3551776133056641]",0.9750613,True,BothCorrect,Pipelines agree.
T2607008226_2026-07-02,0.0,0.0,0.0,"[0.8245059798282577, 0.17549402017174232]",0.7338873,True,BothCorrect,Pipelines agree.
T2607009361_2026-07-02,0.0,0.0,1.0,"[0.5892477295922365, 0.4107522704077635]",0.8772151,False,SparkOnlyCorrect,"Python XGBoost used threshold tuning (0.70) while Spark used default (0.50), causing slight differences."
T2607010255_2026-07-02,0.0,1.0,0.0,"[0.32937246365924805, 0.6706275363407519]",0.937366,False,PyOnlyCorrect,"Python XGBoost used threshold tuning (0.70) while Spark used default (0.50), causing slight differences."
T2607010342_2026-07-02,0.0,1.0,0.0,"[0.28884162621210124, 0.7111583737878988]",0.937366,False,PyOnlyCorrect,"Python XGBoost used threshold tuning (0.70) while Spark used default (0.50), causing slight differences."
T2607008716_2026-07-02,0.0,0.0,0.0,"[0.6524990673059433, 0.3475009326940567]",0.5739933,True,BothCorrect,Pipelines agree.
T2607006010_2026-07-02,0.0,0.0,0.0,"[0.9260415677618138, 0.07395843223818621]",0.9856474,True,BothCorrect,Pipelines agree.
T2607011297_2026-07-02,0.0,0.0,0.0,"[0.9703056303445133, 0.029694369655486663]",0.5604507,True,BothCorrect,Pipelines agree.
T2607006520_2026-07-02,0.0,1.0,0.0,"[0.2208340108951863, 0.7791659891048137]",0.94408846,False,PyOnlyCorrect,"Python XGBoost used threshold tuning (0.70) while Spark used default (0.50), causing slight differences."
T2607009803_2026-07-02,1.0,1.0,1.0,"[0.16700631975225372, 0.8329936802477462]",0.90948987,True,BothCorrect,Pipelines agree.
T2607006783_2026-07-02,0.0,1.0,0.0,"[0.2036005849393739, 0.7963994150606261]",0.9262957,False,PyOnlyCorrect,"Python XGBoost used threshold tuning (0.70) while Spark used default (0.50), causing slight differences."
T2607006617_2026-07-02,0.0,1.0,1.0,"[0.13997026044877728, 0.8600297395512227]",0.90093815,True,BothWrong,Pipelines agree.
T2607009716_2026-07-02,1.0,1.0,1.0,"[0.2033890179057152, 0.7966109820942848]",0.9112449,True,BothCorrect,Pipelines agree.
T2607006608_2026-07-02,0.0,0.0,0.0,"[0.8554905838789258, 0.14450941612107415]",0.94297004,True,BothCorrect,Pipelines agree.
T2607011376_2026-07-02,0.0,0.0,0.0,"[0.9662995294774923, 0.033700470522507686]",0.66225624,True,BothCorrect,Pipelines agree.
T2607011470_2026-07-02,0.0,0.0,0.0,"[0.5979475586139038, 0.4020524413860962]",0.65976167,True,BothCorrect,Pipelines agree.
T2607006176_2026-07-02,0.0,0.0,0.0,"[0.9066344046253914, 0.09336559537460865]",0.5963567,True,BothCorrect,Pipelines agree.
T2607006281_2026-07-02,0.0,0.0,0.0,"[0.9878601777371413, 0.012139822262858702]",0.9843327,True,BothCorrect,Pipelines agree.
T2607007501_2026-07-02,0.0,0.0,1.0,"[0.5228095341174935, 0.47719046588250646]",0.68761,False,SparkOnlyCorrect,"Python XGBoost used threshold tuning (0.70) while Spark used default (0.50), causing slight differences."
T2607009534_2026-07-02,0.0,1.0,1.0,"[0.33969859067942315, 0.6603014093205768]",0.8772151,True,BothWrong,Pipelines agree.
T2607009177_2026-07-02,0.0,0.0,1.0,"[0.7951106270616496, 0.2048893729383504]",0.87601095,False,SparkOnlyCorrect,"Python XGBoost used threshold tuning (0.70) while Spark used default (0.50), causing slight differences."
T2607005802_2026-07-02,0.0,0.0,0.0,"[0.9248811684847855, 0.07511883151521448]",0.9982003,True,BothCorrect,Pipelines agree.
T2607010773_2026-07-02,0.0,0.0,0.0,"[0.84852403855155, 0.15147596144845]",0.84291637,True,BothCorrect,Pipelines agree.
T2607010783_2026-07-02,0.0,0.0,0.0,"[0.9345910941369723, 0.06540890586302772]",0.9842621,True,BothCorrect,Pipelines agree.
T2607008496_2026-07-02,0.0,0.0,0.0,"[0.8597868568696874, 0.14021314313031263]",0.72212267,True,BothCorrect,Pipelines agree.
T2607006693_2026-07-02,0.0,1.0,0.0,"[0.4153289478112826, 0.5846710521887174]",0.9308896,False,PyOnlyCorrect,"Python XGBoost used threshold tuning (0.70) while Spark used default (0.50), causing slight differences."
T2607007492_2026-07-02,0.0,1.0,0.0,"[0.22935475086086385, 0.7706452491391361]",0.9728858,False,PyOnlyCorrect,"Python XGBoost used threshold tuning (0.70) while Spark used default (0.50), causing slight differences."
T2607007319_2026-07-02,0.0,1.0,0.0,"[0.10010299116352209, 0.8998970088364779]",0.9251671,False,PyOnlyCorrect,"Python XGBoost used threshold tuning (0.70) while Spark used default (0.50), causing slight differences."
T2607007674_2026-07-02,0.0,0.0,0.0,"[0.7830809849997153, 0.21691901500028465]",0.9750613,True,BothCorrect,Pipelines agree.
T2607007759_2026-07-02,0.0,1.0,0.0,"[0.3806273046396446, 0.6193726953603553]",0.9750613,False,PyOnlyCorrect,"Python XGBoost used threshold tuning (0.70) while Spark used default (0.50), causing slight differences."
T2607007055_2026-07-02,0.0,1.0,1.0,"[0.18944570802802405, 0.8105542919719759]",0.877545,True,BothWrong,Pipelines agree.
T2607008174_2026-07-02,0.0,0.0,0.0,"[0.5062229839136035, 0.49377701608639646]",0.565506,True,BothCorrect,Pipelines agree.
T2607008072_2026-07-02,0.0,0.0,0.0,"[0.8710649462040259, 0.12893505379597414]",0.5395286,True,BothCorrect,Pipelines agree.
T2607007229_2026-07-02,0.0,0.0,0.0,"[0.6827141485657403, 0.3172858514342597]",0.9251671,True,BothCorrect,Pipelines agree.
T2607007975_2026-07-02,0.0,0.0,0.0,"[0.9111791872457042, 0.08882081275429576]",0.54992837,True,BothCorrect,Pipelines agree.
T2607009063_2026-07-02,0.0,0.0,1.0,"[0.5915089826384837, 0.4084910173615163]",0.81678075,False,SparkOnlyCorrect,"Python XGBoost used threshold tuning (0.70) while Spark used default (0.50), causing slight differences."
T2607009633_2026-07-02,0.0,1.0,0.0,"[0.3646249737434072, 0.6353750262565928]",0.6852859,False,PyOnlyCorrect,"Python XGBoost used threshold tuning (0.70) while Spark used default (0.50), causing slight differences."
T2607010695_2026-07-02,0.0,1.0,0.0,"[0.4248597670430465, 0.5751402329569535]",0.9092673,False,PyOnlyCorrect,"Python XGBoost used threshold tuning (0.70) while Spark used default (0.50), causing slight differences."
T2607010526_2026-07-02,0.0,0.0,0.0,"[0.7130932528392059, 0.2869067471607941]",0.94002324,True,BothCorrect,Pipelines agree.
T2607010957_2026-07-02,0.0,0.0,0.0,"[0.887062334025923, 0.11293766597407695]",0.8357234,True,BothCorrect,Pipelines agree.
T2607010070_2026-07-02,1.0,1.0,1.0,"[0.2630399290043946, 0.7369600709956055]",0.92015964,True,BothCorrect,Pipelines agree.
T2607010078_2026-07-02,0.0,0.0,0.0,"[0.5258392866402061, 0.47416071335979393]",0.8206514,True,BothCorrect,Pipelines agree.
T2607010160_2026-07-02,0.0,0.0,1.0,"[0.9604224904042657, 0.03957750959573425]",0.99241966,False,SparkOnlyCorrect,"Python XGBoost used threshold tuning (0.70) while Spark used default (0.50), causing slight differences."
T2607006962_2026-07-02,0.0,1.0,0.0,"[0.3087419399261996, 0.6912580600738004]",0.91255105,False,PyOnlyCorrect,"Python XGBoost used threshold tuning (0.70) while Spark used default (0.50), causing slight differences."
T2607007414_2026-07-02,0.0,0.0,1.0,"[0.5697449290785914, 0.4302550709214086]",0.68761,False,SparkOnlyCorrect,"Python XGBoost used threshold tuning (0.70) while Spark used default (0.50), causing slight differences."
T2607009139_2026-07-02,0.0,0.0,1.0,"[0.5309115987268226, 0.4690884012731774]",0.81678075,False,SparkOnlyCorrect,"Python XGBoost used threshold tuning (0.70) while Spark used default (0.50), causing slight differences."
T2607009013_2026-07-02,1.0,1.0,1.0,"[0.4448962456946052, 0.5551037543053948]",0.8654739,True,BothCorrect,Pipelines agree.
T2607009281_2026-07-02,0.0,1.0,0.0,"[0.36503319034754067, 0.6349668096524593]",0.69660807,False,PyOnlyCorrect,"Python XGBoost used threshold tuning (0.70) while Spark used default (0.50), causing slight differences."
T2607008211_2026-07-02,0.0,0.0,0.0,"[0.9200647221223271, 0.07993527787767285]",0.8080865,True,BothCorrect,Pipelines agree.
T2607008815_2026-07-02,0.0,0.0,1.0,"[0.6441996532766331, 0.3558003467233669]",0.59677523,False,SparkOnlyCorrect,"Python XGBoost used threshold tuning (0.70) while Spark used default (0.50), causing slight differences."
T2607008921_2026-07-02,0.0,0.0,1.0,"[0.6630102782774994, 0.33698972172250063]",0.55068696,False,SparkOnlyCorrect,"Python XGBoost used threshold tuning (0.70) while Spark used default (0.50), causing slight differences."
T2607005908_2026-07-02,0.0,0.0,0.0,"[0.9458714864068674, 0.05412851359313264]",0.9981997,True,BothCorrect,Pipelines agree.
T2607010687_2026-07-02,0.0,1.0,1.0,"[0.49756880228442313, 0.5024311977155769]",0.8100541,True,BothWrong,Pipelines agree.
T2607009986_2026-07-02,0.0,1.0,0.0,"[0.35484282531057043, 0.6451571746894296]",0.751209,False,PyOnlyCorrect,"Python XGBoost used threshold tuning (0.70) while Spark used default (0.50), causing slight differences."
T2607006346_2026-07-02,0.0,0.0,1.0,"[0.6866582863710389, 0.3133417136289611]",0.8947378,False,SparkOnlyCorrect,"Python XGBoost used threshold tuning (0.70) while Spark used default (0.50), causing slight differences."
T2607009727_2026-07-02,0.0,1.0,0.0,"[0.42418674960169256, 0.5758132503983074]",0.5617411,False,PyOnlyCorrect,"Python XGBoost used threshold tuning (0.70) while Spark used default (0.50), causing slight differences."
T2607011316_2026-07-02,0.0,0.0,0.0,"[0.8533371632008762, 0.14666283679912384]",0.88332975,True,BothCorrect,Pipelines agree.
T2607007237_2026-07-02,1.0,1.0,1.0,"[0.2641888872406121, 0.7358111127593878]",0.8814871,True,BothCorrect,Pipelines agree.
T2607007047_2026-07-02,0.0,1.0,0.0,"[0.4428709796846375, 0.5571290203153625]",0.91480494,False,PyOnlyCorrect,"Python XGBoost used threshold tuning (0.70) while Spark used default (0.50), causing slight differences."
T2607009120_2026-07-02,1.0,0.0,1.0,"[0.5810853677284785, 0.4189146322715215]",0.8845174,False,PyOnlyCorrect,"Python XGBoost used threshold tuning (0.70) while Spark used default (0.50), causing slight differences."
T2607010421_2026-07-02,0.0,1.0,1.0,"[0.16983095152571187, 0.8301690484742881]",0.8085478,True,BothWrong,Pipelines agree.
T2607008802_2026-07-02,0.0,1.0,1.0,"[0.4937372051008328, 0.5062627948991671]",0.59283644,True,BothWrong,Pipelines agree.
T2607005832_2026-07-02,0.0,0.0,0.0,"[0.9789090054656575, 0.02109099453434249]",0.9998388,True,BothCorrect,Pipelines agree.
T2607008865_2026-07-02,0.0,0.0,1.0,"[0.5584498428309388, 0.4415501571690612]",0.59804064,False,SparkOnlyCorrect,"Python XGBoost used threshold tuning (0.70) while Spark used default (0.50), causing slight differences."
T2607008644_2026-07-02,0.0,1.0,0.0,"[0.39810096541259576, 0.6018990345874042]",0.5739933,False,PyOnlyCorrect,"Python XGBoost used threshold tuning (0.70) while Spark used default (0.50), causing slight differences."
T2607008679_2026-07-02,0.0,0.0,0.0,"[0.85615129355578, 0.14384870644422]",0.6585127,True,BothCorrect,Pipelines agree.
T2607008759_2026-07-02,0.0,0.0,0.0,"[0.785449112925617, 0.21455088707438297]",0.6585127,True,BothCorrect,Pipelines agree.
T2607011119_2026-07-02,0.0,0.0,0.0,"[0.9606218668811637, 0.03937813311883631]",0.64643145,True,BothCorrect,Pipelines agree.
T2607011280_2026-07-02,0.0,0.0,0.0,"[0.9351862232574724, 0.06481377674252764]",0.8196336,True,BothCorrect,Pipelines agree.
T2607008361_2026-07-02,0.0,0.0,0.0,"[0.7385210459304992, 0.26147895406950084]",0.73499084,True,BothCorrect,Pipelines agree.
T2607011243_2026-07-02,0.0,0.0,0.0,"[0.9428847286453842, 0.057115271354615804]",0.5610478,True,BothCorrect,Pipelines agree.
T2607009896_2026-07-02,0.0,1.0,0.0,"[0.3750613048135096, 0.6249386951864904]",0.751209,False,PyOnlyCorrect,"Python XGBoost used threshold tuning (0.70) while Spark used default (0.50), causing slight differences."
T2607011413_2026-07-02,0.0,0.0,0.0,"[0.9420074683569033, 0.0579925316430967]",0.8796948,True,BothCorrect,Pipelines agree.
T2607009950_2026-07-02,0.0,1.0,0.0,"[0.4518990264704666, 0.5481009735295335]",0.9006949,False,PyOnlyCorrect,"Python XGBoost used threshold tuning (0.70) while Spark used default (0.50), causing slight differences."
T2607006153_2026-07-02,0.0,0.0,0.0,"[0.9849725918794766, 0.015027408120523389]",0.81305146,True,BothCorrect,Pipelines agree.
T2607008680_2026-07-02,1.0,0.0,0.0,"[0.9822223974157329, 0.017777602584267083]",0.8173468,True,BothWrong,Pipelines agree.
T2607009597_2026-07-02,0.0,0.0,0.0,"[0.7881415993369729, 0.21185840066302708]",0.83883333,True,BothCorrect,Pipelines agree.
T2607007292_2026-07-02,0.0,0.0,1.0,"[0.5168621219751456, 0.4831378780248544]",0.9254597,False,SparkOnlyCorrect,"Python XGBoost used threshold tuning (0.70) while Spark used default (0.50), causing slight differences."
T2607007820_2026-07-02,0.0,1.0,1.0,"[0.40489734193674415, 0.5951026580632559]",0.70221484,True,BothWrong,Pipelines agree.
T2607009422_2026-07-02,0.0,0.0,0.0,"[0.5397900483124312, 0.46020995168756884]",0.83883333,True,BothCorrect,Pipelines agree.
T2607007109_2026-07-02,1.0,1.0,1.0,"[0.49139435152823707, 0.5086056484717629]",0.89571375,True,BothCorrect,Pipelines agree.
T2607006756_2026-07-02,1.0,0.0,1.0,"[0.8499219411896733, 0.15007805881032665]",0.8504133,False,PyOnlyCorrect,"Python XGBoost used threshold tuning (0.70) while Spark used default (0.50), causing slight differences."
