case_id,actual,spark_prediction,python_prediction,spark_value,python_value,absolute_difference,match,agreement_status,disagreement_explanation
R059_2026-07-04,334.0,311.61860741851655,310.94990402739705,311.61860741851655,310.94990402739705,0.6687033911194931,True,BothCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R060_2026-07-04,1352.8846153846157,1360.9556482153369,894.3961277515291,1360.9556482153369,894.3961277515291,466.55952046380776,False,SparkOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R061_2026-07-04,1562.9999999999998,1859.0607304513303,1775.6385740133107,1859.0607304513303,1775.6385740133107,83.42215643801956,True,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R062_2026-07-04,1025.0,1136.2137205481424,1186.3498388054425,1136.2137205481424,1186.3498388054425,50.13611825730004,True,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R063_2026-07-04,369.0,408.1022919517301,385.8738179927665,408.1022919517301,385.8738179927665,22.228473958963605,True,PyOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R064_2026-07-04,373.0,446.363216544955,429.3551891089224,446.363216544955,429.3551891089224,17.00802743603259,True,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R065_2026-07-04,1177.0,1235.6158573171542,1161.9948613554086,1235.6158573171542,1161.9948613554086,73.62099596174562,True,BothCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R066_2026-07-04,723.0,692.4032265135822,670.9180680415412,692.4032265135822,670.9180680415412,21.485158472041007,True,BothCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R067_2026-07-04,249.0,339.7996707313039,317.1567780234833,339.7996707313039,317.1567780234833,22.64289270782058,True,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R068_2026-07-04,777.0,905.4478198905832,857.4928064947192,905.4478198905832,857.4928064947192,47.95501339586406,True,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R069_2026-07-04,508.4516129032258,607.3133198064824,518.8268091999278,607.3133198064824,518.8268091999278,88.48651060655459,False,PyOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R070_2026-07-04,1220.9999999999998,1450.8408657340226,1328.8115224898816,1450.8408657340226,1328.8115224898816,122.02934324414105,True,PyOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R071_2026-07-04,673.0,859.5886305791117,840.4763238938061,859.5886305791117,840.4763238938061,19.11230668530561,True,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R072_2026-07-04,438.0,482.3776997556228,445.8192147545809,482.3776997556228,445.8192147545809,36.5584850010419,True,PyOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R073_2026-07-04,1012.0,1212.6637335356866,840.3773731532431,1212.6637335356866,840.3773731532431,372.2863603824435,False,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R074_2026-07-04,944.0,1104.7685268640216,1151.672365308818,1104.7685268640216,1151.672365308818,46.90383844479629,True,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R075_2026-07-04,846.0,816.6989772926219,813.81746308828,816.6989772926219,813.81746308828,2.8815142043418973,True,BothCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R076_2026-07-04,643.0,743.0345950706795,652.5535395003812,743.0345950706795,652.5535395003812,90.48105557029828,False,PyOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R077_2026-07-04,356.0,407.37498669653775,407.7563753362439,407.37498669653775,407.7563753362439,0.381388639706131,True,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R078_2026-07-04,286.0,269.7529572316484,275.3655064647905,269.7529572316484,275.3655064647905,5.61254923314209,True,BothCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R079_2026-07-04,686.5333333333333,737.8155517785827,536.3669188932029,737.8155517785827,536.3669188932029,201.44863288537988,False,SparkOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R080_2026-07-04,629.0,620.8193728424363,570.8343273309387,620.8193728424363,570.8343273309387,49.985045511497674,True,BothCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R081_2026-07-04,2261.0,1937.0381043801283,1953.2379251925329,1937.0381043801283,1953.2379251925329,16.199820812404596,True,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R082_2026-07-04,310.0,264.8916056720359,241.23456143837944,264.8916056720359,241.23456143837944,23.65704423365645,True,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R083_2026-07-04,450.0,411.1184899031863,421.6293474718864,411.1184899031863,421.6293474718864,10.51085756870009,True,BothCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R084_2026-07-04,676.909090909091,716.5101466980778,680.478498337569,716.5101466980778,680.478498337569,36.031648360508825,True,BothCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R085_2026-07-04,446.0,538.9908325395828,520.7598295923933,538.9908325395828,520.7598295923933,18.231002947189495,True,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R086_2026-07-04,917.0,917.0923777557804,888.4845547397142,917.0923777557804,888.4845547397142,28.607823016066163,True,BothCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R087_2026-07-04,374.3703703703704,403.6715938219204,388.40910260523634,403.6715938219204,388.40910260523634,15.262491216684055,True,BothCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R088_2026-07-04,163.5,204.9978276302458,129.3454762343028,204.9978276302458,129.3454762343028,75.65235139594301,False,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R089_2026-07-04,406.0,456.4355573249517,450.495948434277,456.4355573249517,450.495948434277,5.939608890674663,True,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R090_2026-07-04,314.0,372.287046511154,368.0728614437288,372.287046511154,368.0728614437288,4.2141850674252055,True,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R091_2026-07-04,267.1428571428571,257.820866655034,79.20013186379819,257.820866655034,79.20013186379819,178.62073479123583,False,SparkOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R092_2026-07-04,117.0,199.41597416017737,137.29957978593248,199.41597416017737,137.29957978593248,62.11639437424489,False,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R093_2026-07-04,168.0,202.19979059932749,159.20220059019445,202.19979059932749,159.20220059019445,42.997590009133035,False,PyOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R094_2026-07-04,350.0,319.14241999918653,329.79360583097383,319.14241999918653,329.79360583097383,10.651185831787302,True,BothCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R095_2026-07-04,331.0,334.2990616027984,327.576433522294,334.2990616027984,327.576433522294,6.722628080504421,True,BothCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R096_2026-07-04,484.00000000000006,493.9641286044391,459.9567327319432,493.9641286044391,459.9567327319432,34.00739587249592,True,BothCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R097_2026-07-04,604.0,669.7280756767171,677.9432044601286,669.7280756767171,677.9432044601286,8.215128783411501,True,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R098_2026-07-04,159.0,199.41597416017737,151.66061180549357,199.41597416017737,151.66061180549357,47.7553623546838,False,PyOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R099_2026-07-04,256.0,233.37077126041268,223.01953393192468,233.37077126041268,223.01953393192468,10.351237328487997,True,SparkOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R100_2026-07-04,323.0,382.4194945658992,367.318456903089,382.4194945658992,367.318456903089,15.1010376628102,True,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R101_2026-07-04,113.0,207.13012333627776,200.09158587098145,207.13012333627776,200.09158587098145,7.038537465296315,True,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R102_2026-07-04,138.0,200.4112730433204,165.3258646834149,200.4112730433204,165.3258646834149,35.0854083599055,False,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R103_2026-07-04,353.0,425.1140776194809,426.9414182074074,425.1140776194809,426.9414182074074,1.8273405879265283,True,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R104_2026-07-04,283.0,256.7325200552216,243.62117348152185,256.7325200552216,243.62117348152185,13.111346573699734,True,SparkOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R105_2026-07-04,445.0,470.6528749697499,443.34003114973774,470.6528749697499,443.34003114973774,27.312843820012176,True,BothCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R106_2026-07-04,483.0,551.4342050278212,352.8987491480692,551.4342050278212,352.8987491480692,198.53545587975202,False,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R107_2026-07-04,509.0,627.1815525900458,595.4341902110276,627.1815525900458,595.4341902110276,31.747362379018227,True,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R108_2026-07-04,329.0,419.5028276506303,399.95515518363806,419.5028276506303,399.95515518363806,19.547672466992253,True,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R109_2026-07-04,318.0,418.63939376947184,409.9390630564261,418.63939376947184,409.9390630564261,8.70033071304573,True,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R110_2026-07-04,448.0,468.06839523243815,445.83565230399904,468.06839523243815,445.83565230399904,22.23274292843911,True,BothCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R111_2026-07-04,879.0,990.7700874445228,900.8646946065878,990.7700874445228,900.8646946065878,89.90539283793498,True,PyOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R112_2026-07-04,435.0,404.2495839941252,394.12630678969896,404.2495839941252,394.12630678969896,10.123277204426245,True,BothCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R113_2026-07-04,1180.3921568627452,1247.256372248679,1150.5424929229964,1247.256372248679,1150.5424929229964,96.71387932568268,True,BothCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R114_2026-07-04,390.0,519.6061990206977,529.9689903798048,519.6061990206977,529.9689903798048,10.362791359107177,True,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R115_2026-07-04,294.8,341.85567466713894,207.5812467168653,341.85567466713894,207.5812467168653,134.27442795027363,False,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R116_2026-07-04,1102.0,1070.962116717975,1073.0924557009212,1070.962116717975,1073.0924557009212,2.130338982946114,True,BothCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R001_2026-07-05,6887.307692307692,7459.38959952899,6317.001686606124,7459.38959952899,6317.001686606124,1142.3879129228662,False,BothCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R002_2026-07-05,5573.164556962026,6782.073925885942,4639.962449060259,6782.073925885942,4639.962449060259,2142.111476825683,False,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R003_2026-07-05,5115.282051282052,6488.650382344698,4903.920291023338,6488.650382344698,4903.920291023338,1584.7300913213603,False,PyOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R004_2026-07-05,6819.170731707318,7507.587073194317,6479.065134904226,7507.587073194317,6479.065134904226,1028.5219382900905,False,PyOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R005_2026-07-05,1474.0,1571.8456877514045,1328.3150654562223,1571.8456877514045,1328.3150654562223,243.53062229518218,False,BothCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R006_2026-07-05,479.1428571428571,471.9329537297326,465.2974170666394,471.9329537297326,465.2974170666394,6.635536663093205,True,BothCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R007_2026-07-05,717.0,806.9191753735422,703.0914737680944,806.9191753735422,703.0914737680944,103.82770160544783,False,PyOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R008_2026-07-05,1335.6818181818182,1422.276704494298,1312.482482984885,1422.276704494298,1312.482482984885,109.79422150941286,True,BothCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R009_2026-07-05,992.8205128205128,1118.6119437212838,925.7493416494528,1118.6119437212838,925.7493416494528,192.8626020718309,False,PyOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R010_2026-07-05,876.0,1118.0772741586054,1041.134304439895,1118.0772741586054,1041.134304439895,76.9429697187104,True,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R011_2026-07-05,3028.0,3232.1405311947224,3288.168046866852,3232.1405311947224,3288.168046866852,56.02751567212954,True,BothCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R012_2026-07-05,1060.0,1081.2117169476387,1021.8105499469696,1081.2117169476387,1021.8105499469696,59.40116700066915,True,BothCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R013_2026-07-05,492.84615384615387,577.8464606835944,466.9448829705751,577.8464606835944,466.9448829705751,110.90157771301926,False,PyOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R014_2026-07-05,873.0,918.8437887585776,870.2678895573498,918.8437887585776,870.2678895573498,48.5758992012278,True,BothCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R015_2026-07-05,810.051282051282,862.2795881314779,673.9275532100777,862.2795881314779,673.9275532100777,188.35203492140022,False,SparkOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R016_2026-07-05,2012.0,2412.2815732038525,2346.4542869337592,2412.2815732038525,2346.4542869337592,65.82728627009328,True,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R017_2026-07-05,1127.0,1509.0311952109228,1414.3523811959988,1509.0311952109228,1414.3523811959988,94.678814014924,True,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R018_2026-07-05,1045.7333333333331,983.833802056528,567.0819046099882,983.833802056528,567.0819046099882,416.75189744653983,False,SparkOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R019_2026-07-05,1172.439024390244,1432.4488703844863,1170.5773098035074,1432.4488703844863,1170.5773098035074,261.8715605809789,False,PyOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R020_2026-07-05,2360.5714285714284,2691.706242248166,1926.985692325601,2691.706242248166,1926.985692325601,764.7205499225649,False,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R021_2026-07-05,406.1538461538461,510.67791691863744,406.78518435187743,510.67791691863744,406.78518435187743,103.89273256676,False,PyOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R022_2026-07-05,356.88888888888886,398.3302089189511,333.4702652380093,398.3302089189511,333.4702652380093,64.8599436809418,False,PyOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R023_2026-07-05,1416.9523809523807,1679.3589136356102,1537.8135565435914,1679.3589136356102,1537.8135565435914,141.54535709201878,True,PyOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R024_2026-07-05,3289.0,3510.1456239598274,2950.1780070670184,3510.1456239598274,2950.1780070670184,559.967616892809,False,SparkOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R025_2026-07-05,1202.235294117647,1520.4078176916048,1142.6084403081595,1520.4078176916048,1142.6084403081595,377.7993773834453,False,PyOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R026_2026-07-05,1336.0,1600.489963263784,1541.2903058159793,1600.489963263784,1541.2903058159793,59.19965744780461,True,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R027_2026-07-05,725.4857142857143,876.1096258707644,622.0141514685427,876.1096258707644,622.0141514685427,254.09547440222173,False,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R028_2026-07-05,1857.0,2153.931272802348,2013.87156525242,2153.931272802348,2013.87156525242,140.0597075499279,True,PyOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R029_2026-07-05,1238.2857142857142,1113.9522459224793,814.9909969022739,1113.9522459224793,814.9909969022739,298.9612490202054,False,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R030_2026-07-05,240.0,284.57712578337936,246.76785158882603,284.57712578337936,246.76785158882603,37.809274194553325,False,PyOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R031_2026-07-05,3708.279069767442,3514.2015599467145,3296.188372478166,3514.2015599467145,3296.188372478166,218.0131874685485,True,SparkOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R032_2026-07-05,1405.0000000000002,1554.884372877205,1370.0696434841095,1554.884372877205,1370.0696434841095,184.81472939309538,False,PyOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R033_2026-07-05,1798.0000000000002,2011.313520230296,1893.6276041757487,2011.313520230296,1893.6276041757487,117.6859160545473,True,PyOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R034_2026-07-05,2868.75,2877.7054534159256,2455.3188349902007,2877.7054534159256,2455.3188349902007,422.3866184257249,False,SparkOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R035_2026-07-05,734.0,653.7495531565561,606.3852326471684,653.7495531565561,606.3852326471684,47.36432050938765,True,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R036_2026-07-05,2018.56,1973.95214309575,1429.6551736914955,1973.95214309575,1429.6551736914955,544.2969694042545,False,SparkOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R037_2026-07-05,1114.0,1103.0191346410104,1019.9084576371826,1103.0191346410104,1019.9084576371826,83.11067700382785,True,BothCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R038_2026-07-05,776.25,881.6345189872267,619.0261625163387,881.6345189872267,619.0261625163387,262.608356470888,False,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R039_2026-07-05,344.0,585.4209943558168,546.4425023785848,585.4209943558168,546.4425023785848,38.97849197723201,True,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R040_2026-07-05,534.6666666666666,582.8360320851533,409.40845486868096,582.8360320851533,409.40845486868096,173.42757721647234,False,SparkOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R041_2026-07-05,659.0,781.2472488327905,714.181135318081,781.2472488327905,714.181135318081,67.06611351470951,True,PyOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R042_2026-07-05,647.0,708.8171476034784,617.232877391429,708.8171476034784,617.232877391429,91.58427021204932,False,BothCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R043_2026-07-05,318.0,490.1556963080629,429.628023996995,490.1556963080629,429.628023996995,60.527672311067874,False,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R044_2026-07-05,672.0,720.5408295779457,656.8749512043464,720.5408295779457,656.8749512043464,63.6658783735993,True,BothCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R045_2026-07-05,268.0,311.4707578750304,273.3049636537411,311.4707578750304,273.3049636537411,38.16579422128933,False,PyOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R046_2026-07-05,594.8275862068965,674.4061091032024,606.3880491971814,674.4061091032024,606.3880491971814,68.018059906021,False,PyOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R047_2026-07-05,562.6666666666666,759.5425591679605,510.0266783224843,759.5425591679605,510.0266783224843,249.51588084547615,False,PyOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R048_2026-07-05,155.0,183.80628484818425,113.79001508456524,183.80628484818425,113.79001508456524,70.01626976361901,False,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R049_2026-07-05,549.0,670.7482033516305,596.6734146809077,670.7482033516305,596.6734146809077,74.0747886707228,False,PyOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R050_2026-07-05,450.00000000000006,489.1494594607125,437.40314529795097,489.1494594607125,437.40314529795097,51.74631416276151,False,BothCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R051_2026-07-05,281.25,343.25555510042926,262.641358769018,343.25555510042926,262.641358769018,80.61419633141128,False,PyOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R052_2026-07-05,443.0,645.9076894792695,633.7203071661409,645.9076894792695,633.7203071661409,12.187382313128637,True,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R053_2026-07-05,494.3684210526316,560.4020391182274,270.81483601387833,560.4020391182274,270.81483601387833,289.5872031043491,False,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R054_2026-07-05,1245.0,1197.2872388239543,845.7712583987768,1197.2872388239543,845.7712583987768,351.51598042517753,False,SparkOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R055_2026-07-05,283.0,339.1932357922379,336.4929412191157,339.1932357922379,336.4929412191157,2.7002945731221644,True,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R056_2026-07-05,645.5652173913044,678.8595098067714,501.8411503342558,678.8595098067714,501.8411503342558,177.01835947251556,False,SparkOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R057_2026-07-05,194.78260869565216,284.6982888355306,180.88450746619588,284.6982888355306,180.88450746619588,103.81378136933472,False,PyOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R058_2026-07-05,719.0,695.9983125505319,633.4026567875859,695.9983125505319,633.4026567875859,62.59565576294597,True,SparkOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R059_2026-07-05,159.0,260.95440116368246,237.5660266779805,260.95440116368246,237.5660266779805,23.388374485701974,True,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R060_2026-07-05,793.6363636363636,938.4190957608032,654.2729288288994,938.4190957608032,654.2729288288994,284.14616693190385,False,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R061_2026-07-05,1314.0,1383.1615646456637,1243.4372124281565,1383.1615646456637,1243.4372124281565,139.7243522175072,False,BothCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R062_2026-07-05,842.0,827.4518985160219,727.7537987112221,827.4518985160219,727.7537987112221,99.69809980479977,False,SparkOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R063_2026-07-05,217.0,341.2042989370594,336.3445489600375,341.2042989370594,336.3445489600375,4.859749977021863,True,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R064_2026-07-05,312.1481481481481,317.75021905869625,282.1519430421764,317.75021905869625,282.1519430421764,35.59827601651983,False,BothCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R065_2026-07-05,863.0,886.9387530775589,846.8482957312993,886.9387530775589,846.8482957312993,40.09045734625954,True,BothCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R066_2026-07-05,444.0,533.5383281201662,489.307840989492,533.5383281201662,489.307840989492,44.23048713067419,True,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R067_2026-07-05,229.0,242.14383321422537,201.76591419962853,242.14383321422537,201.76591419962853,40.37791901459684,False,SparkOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R068_2026-07-05,697.0,708.2136984959225,638.784164313627,708.2136984959225,638.784164313627,69.42953418229547,False,BothCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R069_2026-07-05,358.0,396.81213437865057,350.6880332947848,396.81213437865057,350.6880332947848,46.12410108386575,False,PyOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R070_2026-07-05,1006.9333333333332,1009.9446783056504,913.2578907938648,1009.9446783056504,913.2578907938648,96.68678751178561,False,BothCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R071_2026-07-05,536.0,585.2092983820374,529.2070582882468,585.2092983820374,529.2070582882468,56.00224009379065,False,BothCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R072_2026-07-05,289.0,335.8777639406129,320.4609222275494,335.8777639406129,320.4609222275494,15.41684171306349,True,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R073_2026-07-05,812.0,852.1009168856014,579.9729730857878,852.1009168856014,579.9729730857878,272.1279437998136,False,SparkOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R074_2026-07-05,804.0,827.2286267750877,763.0962144062279,827.2286267750877,763.0962144062279,64.13241236885983,True,BothCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R075_2026-07-05,498.0,592.9167382009108,546.6777293437244,592.9167382009108,546.6777293437244,46.23900885718638,True,PyOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R076_2026-07-05,387.0,503.568081549288,451.7761750364815,503.568081549288,451.7761750364815,51.79190651280652,False,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R077_2026-07-05,209.0,323.8557781961924,285.3074092479234,323.8557781961924,285.3074092479234,38.548368948269,False,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R078_2026-07-05,182.0,196.5606301308345,160.21355445633338,196.5606301308345,160.21355445633338,36.34707567450113,False,SparkOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R079_2026-07-05,427.0769230769231,537.6557318582968,382.395064213254,537.6557318582968,382.395064213254,155.26066764504282,False,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R080_2026-07-05,373.0,452.3461470161248,421.64939981993774,452.3461470161248,421.64939981993774,30.69674719618706,True,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R081_2026-07-05,1736.0,1611.917774521493,1495.244747413709,1611.917774521493,1495.244747413709,116.67302710778381,True,SparkOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R082_2026-07-05,210.0,233.285865198129,225.05016255175076,233.285865198129,225.05016255175076,8.235702646378229,True,PyOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R083_2026-07-05,276.0,349.1833948626936,339.9743758156865,349.1833948626936,339.9743758156865,9.209019047007075,True,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R084_2026-07-05,534.0,535.3944127131538,462.34351324141136,535.3944127131538,462.34351324141136,73.05089947174241,False,SparkOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R085_2026-07-05,310.0,347.4532050695471,319.3836272718991,347.4532050695471,319.3836272718991,28.06957779764798,True,PyOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R086_2026-07-05,750.0,780.8751952729733,770.6929216467778,780.8751952729733,770.6929216467778,10.182273626195524,True,BothCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R087_2026-07-05,260.0,302.7327447250929,258.79296563918825,302.7327447250929,258.79296563918825,43.93977908590466,False,PyOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R088_2026-07-05,98.57142857142858,183.80628484818425,96.8362211199093,183.80628484818425,96.8362211199093,86.97006372827495,False,PyOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
